PO Number,PO Item,Latest Valid GR,Latest Valid GR Posting Date,GR Amt,Invoice Amt,Down Payment Amt,Down Payment Clearing
4500002631,20,5000006016,20230329,585.0,637.47,0.0,0.0
4500002632,10,,,495.58,560.0,0.0,0.0
4500002633,10,,,0.0,0.0,0.0,0.0
4500002633,20,,,0.0,0.0,0.0,0.0
4500002635,10,,,7327.44,7327.44,0.0,0.0
4500002635,30,,,82300.88,82300.88,0.0,0.0
4500002636,10,,,6371.68,6371.68,0.0,0.0
4500002636,20,,,6371.68,6371.68,0.0,0.0
4500002637,10,,,29557.52,29557.52,0.0,0.0
4500002637,20,,,6070.8,6070.8,0.0,0.0
4500002638,10,,,982.3,0.0,0.0,0.0
4500002638,20,,,1274.34,0.0,0.0,0.0
4500002638,30,,,7035.4,0.0,0.0,0.0
4500002639,10,,,4748.89,4748.89,0.0,0.0
4500002639,20,,,4748.89,4748.89,0.0,0.0
4500002639,30,,,4748.89,4748.89,0.0,0.0
4500002639,40,,,4748.89,4748.89,0.0,0.0
4500002639,50,,,4748.89,4748.89,0.0,0.0
4500002639,60,,,23744.47,23744.47,0.0,0.0
4500002639,70,,,14246.68,14246.68,0.0,0.0
4500002640,10,,,10812.21,10812.21,0.0,0.0
4500002640,20,,,7208.14,7208.14,0.0,0.0
4500002641,10,,,42345.13,42345.13,0.0,0.0
4500002643,10,5000005640,20230328,579.0,579.0,0.0,0.0
4500002644,10,,,18336.28,18336.28,0.0,0.0
4500002644,20,,,4584.07,4584.07,0.0,0.0
4500002645,10,,,14088.5,14088.5,0.0,0.0
4500002645,20,,,3522.12,3522.12,0.0,0.0
4500002645,30,,,11548.67,11548.67,0.0,0.0
4500002645,40,,,1283.19,1283.19,0.0,0.0
4500002646,10,,,2017.7,2017.7,0.0,0.0
4500002646,20,,,403.54,403.54,0.0,0.0
4500002646,30,,,1699.11,1699.11,0.0,0.0
4500002647,10,,,575.22,0.0,0.0,0.0
4500002648,10,5000005729,20230328,820.0,820.0,0.0,0.0
4500002649,10,5000005638,20230328,50.0,50.0,0.0,0.0
4500002650,30,,,70115.04,70115.04,0.0,0.0
4500002650,50,,,44208.85,44208.85,0.0,0.0
4500002651,10,5000005639,20230328,84.72,84.72,0.0,0.0
4500002651,20,5000005639,20230328,471.9,471.9,0.0,0.0
4500002651,30,5000005639,20230328,74.4,74.4,0.0,0.0
4500002651,40,5000005639,20230328,270.0,270.0,0.0,0.0
4500002651,50,5000005639,20230328,64.32,64.32,0.0,0.0
4500002651,60,5000005639,20230328,85.26,85.26,0.0,0.0
4500002651,70,5000005639,20230328,825.0,825.0,0.0,0.0
4500002652,10,,,274.34,0.0,0.0,0.0
4500002652,20,,,265.49,0.0,0.0,0.0
4500002653,10,,,967.26,967.26,0.0,0.0
4500002653,20,,,575.22,575.22,0.0,0.0
4500002653,30,,,265.49,265.49,0.0,0.0
4500002653,40,,,212.39,212.39,0.0,0.0
4500002653,50,,,92.92,92.92,0.0,0.0
4500002653,60,,,92.92,92.92,0.0,0.0
4500002654,10,5000006622,20230404,1100.0,1100.0,0.0,0.0
4500002654,20,5000006622,20230404,61.75,61.75,0.0,0.0
4500002655,10,5000005531,20230327,78.0,0.0,0.0,0.0
4500002656,10,,,1300.35,1300.35,0.0,0.0
4500002657,10,5000006017,20230329,600.0,600.0,0.0,0.0
4500002657,20,5000006017,20230329,187.5,187.5,0.0,0.0
4500002657,30,5000006017,20230329,60.0,60.0,0.0,0.0
4500002657,40,5000006017,20230329,158.0,158.0,0.0,0.0
4500002657,50,,,687.5,687.5,0.0,0.0
4500002657,60,5000006017,20230329,875.0,875.0,0.0,0.0
4500002657,70,5000006017,20230329,66.0,66.0,0.0,0.0
4500002657,80,5000006017,20230329,140.91,140.91,0.0,0.0
4500002657,90,5000006017,20230329,1200.0,1200.0,0.0,0.0
4500002657,100,5000006017,20230329,1200.0,1200.0,0.0,0.0
4500002657,110,5000006017,20230329,2625.0,2625.0,0.0,0.0
4500002657,120,5000006017,20230329,2625.0,2625.0,0.0,0.0
4500002657,130,5000006017,20230329,3450.0,3450.0,0.0,0.0
4500002657,140,5000006017,20230329,50.0,50.0,0.0,0.0
4500002657,150,5000006017,20230329,249.6,249.6,0.0,0.0
4500002657,160,5000006017,20230329,500.0,500.0,0.0,0.0
4500002657,170,5000006017,20230329,475.0,475.0,0.0,0.0
4500002658,10,5000006020,20230329,700.0,700.0,0.0,0.0
4500002658,20,5000006020,20230329,660.0,660.0,0.0,0.0
4500002658,30,5000006020,20230329,300.0,300.0,0.0,0.0
4500002658,40,5000006022,20230329,494.0,494.36,0.0,0.0
4500002658,50,5000006022,20230329,15245.1,15245.1,0.0,0.0
4500002659,10,5000006620,20230404,1200.0,1200.0,0.0,0.0
4500002659,20,5000006620,20230404,67.37,67.37,0.0,0.0
4500002660,10,,,14159.29,14159.29,0.0,0.0
4500002660,20,,,4070.8,4070.8,0.0,0.0
4500002661,10,,,665.49,665.49,0.0,0.0
4500002662,20,,,15672.48,15672.47,0.0,0.0
4500002662,30,,,24021.24,24021.24,0.0,0.0
4500002662,50,,,4131.24,4131.24,0.0,0.0
4500002662,60,,,127.7,127.7,0.0,0.0
4500002663,130,,,13207.7,13066.73,0.0,0.0
4500002664,10,,,3929.2,3929.2,0.0,0.0
4500002666,10,5000005688,20230328,318.18,318.18,0.0,0.0
4500002667,10,5000005589,20230327,502183.3,264441.85,0.0,0.0
4500002668,10,5000005566,20230327,461942.69,261963.03,0.0,0.0
4500002669,10,5000005689,20230328,15033.6,15033.6,0.0,0.0
4500002670,10,,,7898.23,7898.23,0.0,0.0
4500002670,20,,,7446.9,7446.9,0.0,0.0
4500002671,10,5000005691,20230328,1360.8,1360.73,0.0,0.0
4500002672,10,5000005574,20230327,461942.69,455753.37,0.0,0.0
4500002673,10,5000005692,20230328,200.0,200.0,0.0,0.0
4500002674,10,5000005695,20230328,145.8,145.8,0.0,0.0
4500002675,10,5000005697,20230328,2903.64,2903.64,0.0,0.0
4500002675,20,5000005697,20230328,1288.88,1288.88,0.0,0.0
4500002675,30,5000005697,20230328,1205.26,1205.26,0.0,0.0
4500002675,40,5000005697,20230328,2577.76,2577.76,0.0,0.0
4500002675,50,5000005698,20230328,680.4,680.36,0.0,0.0
4500002675,60,5000005699,20230328,348.0,348.0,0.0,0.0
4500002676,10,5000005707,20230328,1749.6,1749.51,0.0,0.0
4500002677,10,,,8.74,8.74,0.0,0.0
4500002677,20,,,5724.85,5724.85,0.0,0.0
4500002677,30,,,9268.58,9268.58,0.0,0.0
4500002677,110,,,7224.78,7224.78,0.0,0.0
4500002677,170,,,6831.16,6831.16,0.0,0.0
4500002678,10,,,24088.05,24088.05,0.0,0.0
4500002678,20,,,25185.26,25185.26,0.0,0.0
4500002678,40,,,2981.19,2981.19,0.0,0.0
4500002678,50,,,2384.96,2384.96,0.0,0.0
4500002678,90,,,64699.45,64699.45,0.0,0.0
4500002678,100,,,3524.28,3524.28,0.0,0.0
4500002678,110,,,5034.69,5034.69,0.0,0.0
4500002678,120,,,6293.36,6293.36,0.0,0.0
4500002678,140,,,17334.21,17334.21,0.0,0.0
4500002679,10,5000005736,20230328,1775.0,1775.0,0.0,0.0
4500002680,10,5000005595,20230327,461942.69,498279.87,0.0,0.0
4500002681,10,5000006082,20230330,1102927.43,1112281.42,0.0,0.0
4500002682,10,5000005594,20230327,759389.35,725454.17,0.0,0.0
4500002683,10,,,1680.0,1486.73,0.0,0.0
4500002684,50,,,1294.51,1294.51,0.0,0.0
4500002684,60,,,1519.65,1519.65,0.0,0.0
4500002685,10,,,17699.12,17699.12,0.0,0.0
4500002685,20,,,17699.12,17699.12,0.0,0.0
4500002685,30,,,4247.79,4247.79,0.0,0.0
4500002685,40,,,3398.23,3398.23,0.0,0.0
4500002686,10,5000005596,20230327,428755.55,427297.25,0.0,0.0
4500002687,10,5000005597,20230327,759389.35,719379.53,0.0,0.0
4500002688,10,5000005598,20230327,595703.84,561684.32,0.0,0.0
4500002689,10,5000005599,20230327,595703.84,560459.92,0.0,0.0
4500002690,10,5000005600,20230327,595703.84,565763.05,0.0,0.0
4500002691,10,5000005601,20230327,461942.69,259911.35,0.0,0.0
4500002692,10,5000005602,20230327,461942.69,260203.55,0.0,0.0
4500002693,10,5000005604,20230327,461942.69,287935.88,0.0,0.0
4500002694,10,5000005605,20230327,461942.69,288431.03,0.0,0.0
4500002695,10,5000005606,20230327,505837.3,489997.6,0.0,0.0
4500002696,10,5000005607,20230327,505837.3,490260.73,0.0,0.0
4500002697,10,,,67858.41,67858.41,0.0,0.0
4500002697,20,,,53044.25,53044.25,0.0,0.0
4500002698,10,,,42212.39,42212.39,0.0,0.0
4500002699,10,,,0.0,0.0,0.0,0.0
4500002699,20,,,0.0,0.0,0.0,0.0
4500002699,30,,,0.0,0.0,0.0,0.0
4500002700,10,,,5088.5,5088.5,0.0,0.0
4500002700,20,,,5088.5,5088.5,0.0,0.0
4500002700,30,,,1831.86,1831.86,0.0,0.0
4500002700,40,,,2035.4,2035.4,0.0,0.0
4500002700,80,,,2345.13,2345.13,0.0,0.0
4500002700,90,,,2345.13,2345.13,0.0,0.0
4500002700,100,,,575.22,575.22,0.0,0.0
4500002700,110,,,575.22,575.22,0.0,0.0
4500002700,120,,,1584.07,1584.07,0.0,0.0
4500002700,130,,,3168.14,3168.14,0.0,0.0
4500002700,140,,,442.48,442.48,0.0,0.0
4500002700,150,,,442.48,442.48,0.0,0.0
4500002700,160,,,1592.04,1592.04,0.0,0.0
4500002700,170,,,682.3,682.3,0.0,0.0
4500002700,180,,,1106.19,1106.19,0.0,0.0
4500002701,10,,,4424.78,4424.78,0.0,0.0
4500002701,20,,,3893.81,3893.81,0.0,0.0
4500002702,10,,,97345.14,97345.13,0.0,0.0
4500002703,10,,,126106.19,126106.2,0.0,0.0
4500002704,10,,,13495.58,13495.58,0.0,0.0
4500002704,20,,,26548.67,26548.67,0.0,0.0
4500002704,30,,,2654.87,2654.87,0.0,0.0
4500002704,40,,,4950.0,4950.0,0.0,0.0
4500002705,10,,,20924.78,20924.78,0.0,0.0
4500002706,10,,,17699.12,17699.12,0.0,0.0
4500002706,20,,,10619.47,10619.47,0.0,0.0
4500002706,30,,,2212.39,2212.39,0.0,0.0
4500002706,40,,,4424.78,4424.78,0.0,0.0
4500002706,50,,,1946.9,1946.9,0.0,0.0
4500002706,60,,,163585.85,161907.97,0.0,0.0
4500002706,80,,,57522.12,57522.13,0.0,0.0
4500002706,90,,,32743.36,32743.36,0.0,0.0
4500002707,10,,,345.13,345.13,0.0,0.0
4500002708,20,,,5221.24,5221.24,0.0,0.0
4500002708,30,,,21592.92,21592.92,0.0,0.0
4500002708,40,,,21592.92,21592.92,0.0,0.0
4500002708,50,,,6477.88,6477.88,0.0,0.0
4500002708,60,,,54867.26,54867.26,0.0,0.0
4500002709,70,,,7522.13,7522.13,0.0,0.0
4500002709,80,,,1610.62,1610.62,0.0,0.0
4500002709,90,,,690.27,690.27,0.0,0.0
4500002710,10,,,0.0,0.0,0.0,0.0
4500002711,10,5000005632,20230327,191150.44,151665.49,0.0,0.0
4500002711,20,5000005632,20230327,128495.58,128495.58,0.0,0.0
4500002711,30,5000005632,20230327,191150.44,191150.44,0.0,0.0
4500002711,40,5000005632,20230327,120707.96,120707.96,0.0,0.0
4500002711,50,5000005632,20230327,120707.96,117356.64,0.0,0.0
4500002711,60,5000005632,20230327,206814.16,206814.16,0.0,0.0
4500002711,70,5000005632,20230327,300619.47,120707.96,0.0,0.0
4500002711,80,5000005632,20230327,128495.58,128495.58,0.0,0.0
4500002711,90,5000005632,20230327,191150.44,151665.49,0.0,0.0
4500002711,100,5000005632,20230327,191150.44,191150.44,0.0,0.0
4500002712,10,5000005633,20230327,1167610.62,1059184.06,0.0,0.0
4500002712,20,5000005633,20230327,1263557.52,1076423.01,0.0,0.0
4500002713,10,,,86.73,86.73,0.0,0.0
4500002714,10,,,743.36,743.36,0.0,0.0
4500002714,20,,,358.41,358.41,0.0,0.0
4500002714,30,,,184.07,184.07,0.0,0.0
4500002715,10,5000006023,20230329,509.04,509.04,0.0,0.0
4500002716,10,5000006490,20230403,166.6,166.6,0.0,0.0
4500002717,10,5000005753,20230328,18000.0,18000.0,0.0,0.0
4500002718,10,5000005724,20230328,5355.0,5355.0,0.0,0.0
4500002718,20,5000005724,20230328,4380.0,4380.0,0.0,0.0
4500002718,30,5000005724,20230328,585.0,585.0,0.0,0.0
4500002718,40,5000005724,20230328,1480.0,1480.0,0.0,0.0
4500002718,50,5000005724,20230328,3060.0,3060.0,0.0,0.0
4500002718,60,5000005724,20230328,795.0,795.0,0.0,0.0
4500002718,70,5000005724,20230328,3840.0,3840.0,0.0,0.0
4500002718,80,5000005724,20230328,1220.0,1220.0,0.0,0.0
4500002718,90,5000005724,20230328,1380.0,1380.0,0.0,0.0
4500002719,10,5000005953,20230329,1926.6,0.0,2119.34,-2119.34
4500002720,10,5000010221,20230516,2750.0,2750.0,0.0,0.0
4500002720,20,5000010221,20230516,154.38,154.38,0.0,0.0
4500002720,30,5000010223,20230516,2750.0,2750.0,0.0,0.0
4500002720,40,5000010223,20230516,154.38,154.38,0.0,0.0
4500002721,10,5000006613,20230404,1200.0,1200.0,0.0,0.0
4500002721,20,5000006613,20230404,67.37,67.37,0.0,0.0
4500002722,10,,,0.0,0.0,0.0,0.0
4500002723,10,5000006612,20230404,1350.0,1350.0,0.0,0.0
4500002723,20,5000006612,20230404,75.79,75.79,0.0,0.0
4500002724,10,5000005722,20230328,1100.0,1100.0,0.0,0.0
4500002724,20,5000005722,20230328,66.76,66.76,0.0,0.0
4500002726,10,5000005721,20230328,1200.0,1200.0,0.0,0.0
4500002726,20,5000005721,20230328,72.83,72.83,0.0,0.0
4500002727,10,5000005720,20230328,1350.0,1350.0,0.0,0.0
4500002727,20,5000005720,20230328,81.93,81.93,0.0,0.0
4500002728,10,5000005718,20230328,1350.0,1350.0,0.0,0.0
4500002728,20,5000005718,20230328,81.93,81.93,0.0,0.0
4500002729,10,5000005717,20230328,1200.0,1200.0,0.0,0.0
4500002729,20,5000005717,20230328,72.83,72.83,0.0,0.0
4500002730,10,5000005716,20230328,1200.0,1200.0,0.0,0.0
4500002730,20,5000005716,20230328,72.83,72.83,0.0,0.0
4500002731,10,5000005713,20230328,1100.0,1100.0,0.0,0.0
4500002731,20,5000005713,20230328,66.76,66.76,0.0,0.0
4500002732,10,5000005715,20230328,1100.0,1100.0,0.0,0.0
4500002732,20,5000005715,20230328,66.76,66.76,0.0,0.0
4500002732,30,5000005715,20230328,1100.0,1100.0,0.0,0.0
4500002732,40,5000005715,20230328,66.76,66.76,0.0,0.0
4500002733,10,5000005733,20230328,1100.0,1100.0,0.0,0.0
4500002733,20,5000005733,20230328,66.76,66.76,0.0,0.0
4500002734,10,5000005732,20230328,1100.0,1100.0,0.0,0.0
4500002734,20,5000005732,20230328,66.76,66.76,0.0,0.0
4500002735,10,5000005731,20230328,2266.86,2266.86,0.0,0.0
4500002735,20,5000005731,20230328,2279.76,2279.76,0.0,0.0
4500002736,10,5000005730,20230328,1200.0,1200.0,0.0,0.0
4500002736,20,5000005730,20230328,72.83,72.83,0.0,0.0
4500002738,10,5000005728,20230328,1100.0,1100.0,0.0,0.0
4500002738,20,5000005728,20230328,66.76,66.76,0.0,0.0
4500002739,10,5000005725,20230328,2750.0,2750.0,0.0,0.0
4500002739,20,5000005725,20230328,171.07,171.07,0.0,0.0
4500002739,30,5000005725,20230328,2750.0,2750.0,0.0,0.0
4500002739,40,5000005725,20230328,171.07,171.07,0.0,0.0
4500002740,10,5000005734,20230328,450.0,450.0,0.0,0.0
4500002741,10,5000005727,20230328,1350.0,1350.0,0.0,0.0
4500002741,20,5000005727,20230328,81.93,81.93,0.0,0.0
4500002742,10,5000006491,20230403,200.0,200.0,0.0,0.0
4500002743,10,5000006492,20230403,10.0,10.0,0.0,0.0
4500002744,10,5000010164,20230516,3900.0,3900.0,0.0,0.0
4500002744,20,5000010164,20230516,218.94,218.94,0.0,0.0
4500002745,10,,,1872.0,1872.0,0.0,0.0
4500002746,10,5000005726,20230328,2750.0,2750.0,0.0,0.0
4500002746,20,5000005726,20230328,171.07,171.07,0.0,0.0
4500002746,30,5000005726,20230328,2750.0,2750.0,0.0,0.0
4500002746,40,5000005726,20230328,200.28,200.28,0.0,0.0
4500002747,10,5000006616,20230404,1200.0,1200.0,0.0,0.0
4500002747,20,5000006616,20230404,67.37,67.37,0.0,0.0
4500002749,10,,,2628.32,2628.32,0.0,0.0
4500002749,20,,,2986.73,2986.73,0.0,0.0
4500002749,30,,,9366.37,9366.37,0.0,0.0
4500002749,40,,,5017.7,5017.7,0.0,0.0
4500002750,10,,,29171.68,0.0,0.0,0.0
4500002751,10,,,2123.89,2123.89,0.0,0.0
4500002752,10,,,2502.0,2214.16,0.0,0.0
4500002752,20,,,890.0,787.73,0.0,0.0
4500002754,10,5000006013,20230329,444.0,444.0,0.0,0.0
4500002754,20,5000006013,20230329,38904.0,38904.0,0.0,0.0
4500002755,10,,,247.79,247.79,0.0,0.0
4500002755,20,,,233.63,233.63,0.0,0.0
4500002756,10,,,7433.63,7433.63,0.0,0.0
4500002757,10,,,51681.42,51681.42,0.0,0.0
4500002757,20,,,34048.67,34048.67,0.0,0.0
4500002757,30,,,18318.59,18318.58,0.0,0.0
4500002758,10,5000006617,20230404,1200.0,1200.0,0.0,0.0
4500002758,20,5000006617,20230404,67.37,67.37,0.0,0.0
4500002759,60,,,14017.7,14017.7,0.0,0.0
4500002759,80,,,195732.74,195732.74,0.0,0.0
4500002759,100,,,9557.52,9557.52,0.0,0.0
4500002759,140,,,12884.96,12884.96,0.0,0.0
4500002759,160,,,16893.81,16893.8,0.0,0.0
4500002760,10,5000006618,20230404,1350.0,1350.0,0.0,0.0
4500002760,20,5000006618,20230404,75.79,75.79,0.0,0.0
4500002761,10,,,33451.33,33451.33,0.0,0.0
4500002762,10,,,6060.18,6060.18,0.0,0.0
4500002763,10,,,44247.8,44247.81,0.0,0.0
4500002763,30,,,21017.7,21017.7,0.0,0.0
4500002764,10,,,201.77,201.77,0.0,0.0
4500002765,10,5000006014,20230329,17126.4,17126.4,0.0,0.0
4500002766,10,,,637.17,637.17,0.0,0.0
4500002767,20,,,134513.28,133814.16,0.0,0.0
4500002768,20,,,2017.7,2017.7,0.0,0.0
4500002769,10,,,119.47,0.0,0.0,0.0
4500002770,10,5000009185,20230503,2750.0,2750.0,0.0,0.0
4500002770,20,5000009185,20230503,154.38,154.38,0.0,0.0
4500002771,10,5000005820,20230328,17020.0,17020.0,0.0,0.0
4500002772,10,,,58938.06,58938.06,0.0,0.0
4500002772,50,,,84424.78,84424.78,0.0,0.0
4500002772,60,,,38230.09,38230.09,0.0,0.0
4500002772,70,,,130063.7,130063.7,0.0,0.0
4500002772,80,,,149445.13,149445.13,0.0,0.0
4500002772,90,,,40938.06,40938.06,0.0,0.0
4500002772,100,,,65056.65,65056.64,0.0,0.0
4500002772,120,,,10619.47,10619.47,0.0,0.0
4500002772,130,,,14601.77,14601.77,0.0,0.0
4500002772,140,,,7964.6,7964.59,0.0,0.0
4500002772,150,,,5309.73,5309.73,0.0,0.0
4500002773,10,,,2230.09,2230.09,0.0,0.0
4500002774,10,5000005936,20230329,410.0,410.0,0.0,0.0
4500002775,10,5000005935,20230329,31800.0,31800.0,0.0,0.0
4500002776,10,,,1847.79,1847.79,0.0,0.0
4500002776,20,,,9734.51,9734.51,0.0,0.0
4500002776,30,,,3292.04,3292.04,0.0,0.0
4500002776,40,,,7079.65,7079.65,0.0,0.0
4500002776,50,,,6902.65,6902.65,0.0,0.0
4500002777,10,,,719.2,719.2,0.0,0.0
4500002777,20,,,395.84,395.84,0.0,0.0
4500002777,30,,,538.94,538.94,0.0,0.0
4500002777,40,,,18.58,18.58,0.0,0.0
4500002777,50,,,538.94,538.94,0.0,0.0
4500002777,60,,,18.58,18.58,0.0,0.0
4500002778,10,,,774.34,774.34,0.0,0.0
4500002779,10,,,820.0,820.0,0.0,0.0
4500002780,10,,,3539.82,3539.82,0.0,0.0
4500002781,10,5000011600,20230530,780.0,780.0,0.0,0.0
4500002781,20,5000011600,20230530,52.0,52.0,0.0,0.0
4500002781,30,5000011600,20230530,132.0,132.0,0.0,0.0
4500002781,40,5000011600,20230530,1485.0,1485.0,0.0,0.0
4500002781,50,5000011600,20230530,1875.0,1875.0,0.0,0.0
4500002781,60,5000011600,20230530,4500.0,4500.0,0.0,0.0
4500002781,70,5000011600,20230530,600.0,600.0,0.0,0.0
4500002782,10,5000009165,20230501,13200.0,13200.0,0.0,0.0
4500002782,20,5000009165,20230501,2745.0,2745.0,0.0,0.0
4500002784,10,5000012059,20230602,11799.92,11800.0,0.0,0.0
4500002785,10,5000012058,20230602,10000.0,10000.0,0.0,0.0
4500002785,20,5000012058,20230602,759.0,759.0,0.0,0.0
4500002786,10,5000016188,20230706,6756.8,6756.8,0.0,0.0
4500002786,30,5000007998,20230420,30.96,30.96,0.0,0.0
4500002786,40,5000007998,20230420,410.7,410.7,0.0,0.0
4500002787,10,5000008008,20230420,647.4,647.4,0.0,0.0
4500002787,20,5000008008,20230420,244.25,244.25,0.0,0.0
4500002787,30,5000008008,20230420,75.4,75.4,0.0,0.0
4500002788,10,5000010463,20230519,1224.0,1224.0,0.0,0.0
4500002788,20,5000010463,20230519,10650.0,10650.0,0.0,0.0
4500002788,30,5000010464,20230519,2625.0,2625.0,0.0,0.0
4500002788,40,5000010464,20230519,2625.0,2625.0,0.0,0.0
4500002788,50,5000010464,20230519,2625.0,2625.0,0.0,0.0
4500002788,60,5000010464,20230519,2625.0,2625.0,0.0,0.0
4500002788,70,5000010464,20230519,1050.0,1050.0,0.0,0.0
4500002789,10,5000021826,20230811,224.0,222.72,0.0,0.0
4500002789,20,5000021826,20230811,1750.0,1750.0,0.0,0.0
4500002789,30,5000021826,20230811,1011.5,1011.81,0.0,0.0
4500002789,40,5000028448,20231002,136.0,123.65,0.0,0.0
4500002790,10,5000014363,20230622,15600.0,15600.0,0.0,0.0
4500002791,10,5000009156,20230501,3870.0,3870.0,0.0,0.0
4500002791,20,5000009156,20230501,129.0,129.0,0.0,0.0
4500002791,30,5000009156,20230501,3870.0,3870.0,0.0,0.0
4500002791,40,5000009156,20230501,129.0,129.0,0.0,0.0
4500002791,50,5000009156,20230501,2360.0,3379.02,0.0,0.0
4500002791,60,5000009156,20230501,2763.0,3250.58,0.0,0.0
4500002791,70,5000009156,20230501,5799.96,5799.97,0.0,0.0
4500002791,80,5000009156,20230501,4355.46,4355.46,0.0,0.0
4500002791,90,5000009156,20230501,437.4,1122.48,0.0,0.0
4500002791,100,5000012315,20230605,522.0,522.0,0.0,0.0
4500002791,110,5000009156,20230501,4770.0,5008.2,0.0,0.0
4500002791,120,5000009156,20230501,2700.0,3150.0,0.0,0.0
4500002791,130,5000009156,20230501,300.0,350.0,0.0,0.0
4500002791,140,5000009156,20230501,25400.0,25400.0,0.0,0.0
4500002791,150,5000009156,20230501,58.5,58.5,0.0,0.0
4500002791,160,5000009156,20230501,68.4,68.4,0.0,0.0
4500002791,170,5000009156,20230501,144.1,144.1,0.0,0.0
4500002791,180,5000009156,20230501,26250.0,26250.0,0.0,0.0
4500002791,190,5000009156,20230501,1730.2,1977.27,0.0,0.0
4500002791,200,5000009156,20230501,877.6,927.52,0.0,0.0
4500002791,210,5000009156,20230501,212.1,208.46,0.0,0.0
4500002791,220,5000012314,20230605,39.8,39.8,0.0,0.0
4500002791,230,5000012312,20230605,1647.0,1644.75,0.0,0.0
4500002791,240,5000009156,20230501,73.2,73.1,0.0,0.0
4500002791,250,5000009156,20230501,278.0,278.0,0.0,0.0
4500002791,260,5000009156,20230501,2636.25,2925.0,0.0,0.0
4500002791,270,5000009156,20230501,17532.8,81600.0,0.0,0.0
4500002791,280,5000009156,20230501,12580.0,12580.0,0.0,0.0
4500002791,290,5000012316,20230605,25056.0,25056.0,0.0,0.0
4500002792,10,5000008002,20230420,24603.2,24602.88,0.0,0.0
4500002792,20,5000008002,20230420,367.77,367.77,0.0,0.0
4500002793,10,5000008005,20230420,920.0,920.0,0.0,0.0
4500002793,20,5000008005,20230420,29.0,29.0,0.0,0.0
4500002794,10,5000008724,20230427,23376.6,23376.6,0.0,0.0
4500002794,20,5000009298,20230504,5994.0,5994.0,0.0,0.0
4500002794,30,5000009298,20230504,2671.2,2671.2,0.0,0.0
4500002794,40,5000009170,20230501,13940.1,13940.1,0.0,0.0
4500002794,50,5000008724,20230427,3120.0,3120.0,0.0,0.0
4500002794,60,5000008724,20230427,2373.0,2373.0,0.0,0.0
4500002794,70,5000008724,20230427,3273.6,3273.6,0.0,0.0
4500002794,80,5000009169,20230501,6484.0,6484.0,0.0,0.0
4500002794,90,5000009169,20230501,58356.0,58356.0,0.0,0.0
4500002794,100,5000008724,20230427,21148.68,21148.68,0.0,0.0
4500002795,10,5000018512,20230721,1425.0,1424.43,0.0,0.0
4500002795,20,5000018512,20230721,270.0,269.1,0.0,0.0
4500002795,30,5000018512,20230721,22.0,22.0,0.0,0.0
4500002796,10,5000016298,20230707,1110.0,1110.0,0.0,0.0
4500002797,10,5000010354,20230518,15675.0,15675.0,0.0,0.0
4500002798,50,,,58447.9,58447.88,0.0,0.0
4500002798,110,,,173884.32,173884.32,0.0,0.0
4500002798,120,,,82435.97,82435.97,0.0,0.0
4500002799,10,5000006005,20230329,4470.0,4470.0,0.0,0.0
4500002799,20,5000006005,20230329,278.06,278.06,0.0,0.0
4500002811,10,5000006027,20230329,1600.0,1600.0,0.0,0.0
4500002822,10,5000006024,20230329,3820.0,3820.0,0.0,0.0
4500002822,20,5000006024,20230329,2925.0,2925.0,0.0,0.0
4500002822,30,5000006024,20230329,1755.0,1755.0,0.0,0.0
4500002822,40,5000006024,20230329,740.0,740.0,0.0,0.0
4500002822,50,5000006024,20230329,18560.0,18560.0,0.0,0.0
4500002822,60,5000006024,20230329,7930.0,7930.0,0.0,0.0
4500002824,10,5000007663,20230418,4470.0,4470.0,0.0,0.0
4500002824,20,5000007663,20230418,250.94,250.94,0.0,0.0
4500002825,10,,,0.0,0.0,0.0,0.0
4500002825,20,,,0.0,0.0,0.0,0.0
4500002826,10,5000083704,20241218,798.0,798.0,0.0,0.0
4500002827,10,5000083706,20241218,798.0,798.0,0.0,0.0
4500002828,10,5000083710,20241218,2081.0,2081.0,0.0,0.0
4500002829,10,5000083712,20241218,2009.0,2009.0,0.0,0.0
4500002830,10,5000005994,20230329,237964.6,237964.6,0.0,0.0
4500002830,20,5000005994,20230329,300619.47,128495.58,0.0,0.0
4500002830,30,5000005994,20230329,360366.97,347610.62,0.0,0.0
4500002830,40,5000005994,20230329,206814.16,206814.16,0.0,0.0
4500002831,10,5000083714,20241218,2036.0,2036.0,0.0,0.0
4500002832,10,5000083716,20241218,798.0,798.0,0.0,0.0
4500002833,10,5000083718,20241218,798.0,798.0,0.0,0.0
4500002834,10,5000083720,20241218,2009.0,2009.0,0.0,0.0
4500002835,10,5000083722,20241218,2154.0,2154.0,0.0,0.0
4500002836,10,5000083724,20241218,2129.0,2129.0,0.0,0.0
4500002837,10,5000083726,20241218,798.0,798.0,0.0,0.0
4500002838,10,5000083728,20241218,798.0,798.0,0.0,0.0
4500002839,10,5000083730,20241218,798.0,798.0,0.0,0.0
4500002840,10,5000083732,20241218,2435.0,2435.0,0.0,0.0
4500002841,10,5000083734,20241218,2185.0,2185.0,0.0,0.0
4500002842,10,5000083736,20241218,2081.0,2081.0,0.0,0.0
4500002843,10,5000083738,20241218,2185.0,2185.0,0.0,0.0
4500002844,10,5000083740,20241218,798.0,798.0,0.0,0.0
4500002845,10,5000083742,20241218,798.0,798.0,0.0,0.0
